,subID,onset,target_child_name,target_child_age,meanF0,stdevF0,minF0,maxF0,Language,Contingency
4606,020113,Braunwald.wav,581441.0,020113,214.82900664007533,46.45590974185186,164.20489496439356,291.62049257394665,English,Non-contingent
4607,011020,Braunwald.wav,1395702.0,011020,313.5154452540689,52.37611043639422,273.38340425770815,465.02132425570835,English,Non-contingent
4608,020215,Braunwald.wav,347850.0,020215,218.22813143665604,44.06845139107845,158.82121691809428,342.86258171444626,English,Non-contingent
4609,010615,Braunwald.wav,271428.0,010615,158.3336018242526,45.50640024346426,73.44006169794012,229.13756379690108,English,Non-contingent
4610,020110,Braunwald.wav,646686.0,020110,,,,,English,Non-contingent
4611,040301a,Braunwald.wav,74165.0,040301a,309.51555060167624,106.61519114641183,220.91910243556066,546.3749031637545,English,Non-contingent
4612,020710,Braunwald.wav,1137522.0,020710,250.10966517265882,88.15237841538935,144.33598070471203,390.3917663322514,English,Non-contingent
4613,020323,Braunwald.wav,669398.0,020323,222.13818488784068,32.31970816335206,152.47765464277992,306.03640499655273,English,Non-contingent
4614,010725,Braunwald.wav,376402.0,010725,158.34402632606526,44.60575346201911,65.96399709207584,219.12690527245545,English,Non-contingent
4615,010824,Braunwald.wav,41934.0,010824,234.95493293125392,39.33638990461924,187.70087734301487,313.48844723157845,English,Non-contingent
4616,011125,Braunwald.wav,90340.0,011125,240.10533327319683,67.75656129742784,123.46079103051012,460.70804214348686,English,Non-contingent
4617,011124,Braunwald.wav,269745.0,011124,221.33897958672884,139.5937840365953,75.40922977349048,474.998524093358,English,Non-contingent
4618,020128,Braunwald.wav,528372.0,020128,178.6217965042504,29.261912798674754,89.07957848115855,234.9804624951881,English,Non-contingent
4619,010511,Braunwald.wav,744396.0,010511,225.6959457637915,44.18746502578791,141.4146482342972,441.3768887881233,English,Non-contingent
4620,010916,Braunwald.wav,22751.0,010916,181.60249792066764,62.330912868348,95.70001169022466,242.3455812076454,English,Non-contingent
4621,010513,Braunwald.wav,750284.0,010513,198.22677232183867,37.595607337984525,134.97692293338184,270.9117270241587,English,Non-contingent
4622,020300a,Braunwald.wav,691235.0,020300a,169.77377067744695,36.30772375661965,78.42014750401317,197.30267791714482,English,Non-contingent
4623,020607,Braunwald.wav,145327.0,020607,207.96592137618458,53.39324277531985,129.58673140748363,408.74417455727973,English,Non-contingent
