transcript_id,media_start,media_end,gloss,speaker_role,language,corpus_name,Language_name,Language_Family,Language_Genus,target_child_age,caregiver,target_child_id,contingent,chunk_index
3026,29943.327,29944.875,sale xan i ch'i joo,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,29945.772,29946.592,ay,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,29947.067,29954.277,xxxxxxxxx,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,29960.918,29962.53,yu'un wan ay a-,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30006.982,30008.339,ba ay i bixi la tus i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30059.44,30062.525,ba ayi calculadorai ma xtun nixi calculadorai,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30063.377,30065.954,ba ay tsaka tal kiltik a teme jich alok' awu'un me bit'il lok',Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30081.488,30082.365,xit,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30096.689,30099.721,sale,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30099.832,30101.886,tusa i ya jtus kiltik ek'a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30102.433,30103.701,pero ay me ya xlo'lowane ini,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30104.969,30105.993,joo pasame i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30106.9,30110.726,jo'o walk'una tal li' ini ya jtsustik k'un tusaix a me yane ay,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30111.726,30112.702,mm mm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30113.569,30116.211,cuatro cieos quince ma quinceuk ini tey ai,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30123.746,30124.693,para,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30134.839,30136.305,ba ay jayeb yajtalul ya xlok',Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30137.5,30139.745,oo diez,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30141.644,30142.896,uno mee li'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30143.61,30144.457,ja'i li'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30145.445,30146.627,uno mee li'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30146.878,30148.298,diez uno,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30149.177,30151.754,tres maili kiltik li' a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30152.652,30155.129,ya jlok'tatik jilel ja'i bit'il la lok' tey ini,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30157.692,30163.206,mm diez,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30169.457,30171.457,ja' to awilo ta stusel i men bi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
3026,30171.966,30172.474,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,36,caregiver,3026,0,2
6216,18786.638,18787.156,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18797.906,18798.15,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18802.288,18803.728,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18803.954,18805.216,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18805.555,18806.515,oi!,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18808.238,18808.888,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18809.428,18809.78,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18810.108,18810.64,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18810.88,18812.555,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18813.206,18813.416,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18814.283,18814.768,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18816.882,18817.614,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18820.466,18821.074,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18826.602,18827.104,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18828.528,18829.387,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18829.946,18830.61,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18830.085,18832.256,ban lum ta amak'e ya kixlaik,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18832.256,18834.482,ch'enan me i ya la ya'iy tajimal ek!,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,0,1
6216,18832.411,18832.661,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18835.862,18836.108,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18836.183,18838.709,"a ya xtal moto ya'tik i ch'i, ja' ts'i la kaltikix nax",Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18838.993,18841.11,ila awili tajimali ba tsaka xan tal ek i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,0,1
6216,18841.478,18841.964,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18888.539,18889.172,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18889.446,18890.24,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18890.518,18891.397,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18892.429,18892.906,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18893.207,18894.026,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18894.168,18894.826,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18895.233,18898.099,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18897.658,18898.976,oi oi oi oi oi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18923.21,18924.147,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18924.282,18926.281,"jo'o, maba ya xtal",Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18926.123,18926.816,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18928.347,18929.061,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18930.736,18931.314,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18933.195,18933.988,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18934.595,18936.251,"jo'o, ma xaxi'",Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18940.821,18942.248,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18941.805,18945.085,"jo'o, ban me tsaka i pelotae",Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18948.99,18949.854,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18950.783,18951.175,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18951.459,18954.819,ma'yuk ya xtal bajtix ta chik'el,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18954.685,18955.108,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18955.268,18956.804,la yich'ix chik'el,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18956.862,18957.438,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18957.381,18958.18,joo,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18958.274,18959.138,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18958.759,18959.336,joo,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18959.36,18959.807,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18960.39,18961.36,ch'oja bel,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18960.835,18961.206,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18961.52,18963.173,eso ba tajinan nix ai,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18963.354,18963.694,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18964.52,18965.298,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18965.84,18966.97,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18966.668,18967.131,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18970.587,18971.487,mm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,0,1
6216,18971.698,18972.454,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18972.476,18973.29,ay to,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18981.724,18983.237,ba tsaka xan ek'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,0,1
6216,18983.39,18983.87,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18984.037,18985.514,chawok,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18986.505,18987.778,chawok,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,0,1
6216,18986.69,18987.08,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18987.696,18988.046,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18988.02,18988.949,chawuk,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18988.484,18989.562,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18989.07,18989.678,chauk,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,18990.182,18991.363,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18991.715,18993.624,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18994.262,18994.902,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18996.402,18997.276,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18997.574,18998.218,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18998.606,18999.229,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,18999.652,19000.302,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19000.874,19001.29,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19002.195,19002.8,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19003.88,19004.398,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19006.372,19006.734,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19007.574,19010.899,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19012.51,19014.829,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19015.562,19016.182,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19029.252,19030.143,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19032.294,19033.078,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19040.536,19041.638,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19044.868,19045.695,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19047.86,19049.122,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19048.768,19049.869,ya xba jma,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,19049.792,19050.526,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19049.927,19051.09,aa ba maja,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,19051.162,19051.498,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19052.97,19053.714,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19054.122,19056.824,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19055.168,19056.487,pura ja,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,19056.989,19057.949,ba maja i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,0,1
6216,19057.818,19058.162,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19058.404,19059.052,jo'o,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,19058.849,19059.258,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19059.837,19060.212,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19060.811,19061.186,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19061.662,19062.04,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19062.783,19066.134,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19067.734,19069.028,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19070.912,19071.264,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19071.526,19072.165,jo'o,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,1
6216,19078.27,19078.824,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19079.462,19079.76,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19082.357,19082.72,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,19084.168,19084.652,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,1
6216,23862.365,23862.686,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23875.332,23875.69,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23876.664,23877.032,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23878.427,23878.754,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23879.399,23879.934,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23880.606,23881.259,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23882.1,23882.25,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23888.562,23889.236,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23890.644,23890.982,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23893.268,23893.701,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23894.738,23895.182,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23896.834,23897.85,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23898.846,23899.716,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23907.862,23908.818,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23909.12,23909.903,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23911.047,23912.806,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23914.614,23915.122,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23916.595,23916.909,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23917.838,23919.514,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23924.87,23925.222,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23926.014,23927.564,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23936.042,23937.494,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23938.378,23939.403,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23949.924,23950.652,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23955.534,23956.014,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23957.632,23958.162,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23962.046,23962.67,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23963.604,23963.978,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23967.806,23968.628,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23968.738,23969.338,jae,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,23969.562,23970.575,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23970.417,23971.441,ay gol,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,23972.55,23973.786,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23973.635,23974.341,0,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,23975.934,23976.878,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23977.302,23977.728,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23978.574,23978.97,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23980.397,23980.768,joo,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,23980.474,23980.858,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23986.11,23986.768,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23988.288,23988.792,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23989.392,23990.351,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23991.225,23991.934,tsakatal i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,23992.435,23993.6,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23995.682,23996.698,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23996.551,23997.548,tsakatal,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,23997.662,23998.294,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,23999.338,23999.879,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24002.702,24003.425,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24007.04,24007.778,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24007.921,24008.439,ay to,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,24010.512,24011.152,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24011.102,24011.56,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,24011.696,24012.538,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24011.898,24012.805,ay bok ya jk'ux,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,24014.916,24015.9,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24018.993,24019.692,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24021.194,24022.014,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24021.688,24022.329,joo,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,24022.397,24022.692,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24022.757,24023.328,joo,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,24023.683,24024.906,ajk'beich'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,0,2
6216,24028.016,24028.839,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24028.949,24029.542,pejch,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,24030.016,24030.652,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24030.291,24031.382,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,24040.27,24041.339,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24042.924,24043.296,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24043.001,24043.6,petul,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,24046.65,24046.914,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24048.364,24049.508,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24050.244,24050.858,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24056.754,24057.78,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24059.064,24059.778,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24061.223,24062.09,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24063.468,24064.096,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24065.092,24065.392,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24066.188,24067.334,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24068.29,24068.771,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24070.046,24070.599,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24070.525,24071.254,joo,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,27,caregiver,6216,1,2
6216,24071.138,24071.644,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24102.898,24103.398,n,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24110.742,24111.408,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24116.89,24117.416,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24118.066,24118.818,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24119.192,24119.756,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24120.494,24121.346,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24132.193,24132.947,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
6216,24137.388,24138.456,c,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,27,target_child,6216,0,2
