transcript_id,media_start,media_end,gloss,speaker_role,language,corpus_name,directedness,Language_name,Language_Family,Language_Genus,target_child_age,caregiver,target_child_id
2625,8814.581,8816.024,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8816.574,8817.479,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8819.375,8820.021,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8826.192,8826.7,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8832.622,8833.228,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8837.452,8838.539,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8842.013,8842.955,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8845.593,8846.708,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8847.408,8848.574,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8857.016,8857.321,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8861.15,8861.896,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8862.259,8863.242,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8864.623,8865.495,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8876.915,8877.835,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8878.055,8878.62,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8879.549,8879.981,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8880.79,8881.711,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8884.161,8886.277,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8894.424,8895.432,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8895.978,8897.446,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8897.97,8899.082,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8902.441,8904.087,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8905.204,8906.819,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8915.039,8915.172,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8956.385,8958.375,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8958.85,8959.737,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8966.97,8968.371,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8969.009,8969.452,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,8972.841,8973.39,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9028.102,9028.756,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9042.18,9042.426,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9045.007,9045.365,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9056.641,9058.181,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9064.735,9065.586,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9069.17,9069.69,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9070.361,9071.405,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9072.119,9072.814,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9074.789,9075.591,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9076.401,9076.941,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9078.075,9079.836,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9083.845,9084.704,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9093.713,9093.992,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9098.223,9101.407,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9457.975,9460.045,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9461.113,9464.815,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9465.277,9468.006,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9469.701,9473.357,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9474.438,9476.24,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9477.503,9486.772,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9487.664,9490.141,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9491.348,9491.59,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9492.749,9496.099,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9497.993,9500.902,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9501.328,9505.479,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9506.455,9511.848,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9514.127,9518.17,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9518.735,9522.03,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9522.717,9523.127,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9526.645,9526.934,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9528.791,9529.014,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9534.068,9534.41,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9550.694,9551.226,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9552.499,9553.521,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9555.749,9556.049,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9556.91,9557.233,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9563.196,9563.659,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9565.007,9565.264,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9566.86,9567.094,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9576.102,9576.516,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9618.675,9620.536,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9637.861,9638.494,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9639.403,9640.013,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9648.441,9649.891,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9650.652,9651.38,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9661.041,9661.553,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9684.692,9684.918,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9687.754,9688.013,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9690.954,9692.389,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9693.997,9694.311,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9700.614,9700.987,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9757.106,9757.492,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9975.956,9976.42,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9977.173,9977.584,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9978.252,9978.63,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9981.18,9983.1,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9986.66,9986.981,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9989.795,9990.078,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9992.241,9992.53,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9993.509,9993.868,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9995.112,9996.349,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9998.047,9998.435,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,9999.038,10000.043,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10001.195,10001.997,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10002.785,10003.095,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10003.614,10003.83,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10004.745,10005.105,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10006.265,10006.68,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10007.51,10007.79,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10008.849,10009.18,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10010.44,10010.73,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10011.734,10013.657,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10014.407,10014.645,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10014.934,10016.092,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10017.533,10018.836,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10020.69,10021.414,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10022.431,10022.928,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10024.602,10024.91,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10027.093,10028.205,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10030.018,10031.42,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,10032.627,10032.838,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12240.818,12241.049,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12245.041,12246.09,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12272.316,12272.761,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12274.264,12275.471,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12278.055,12278.911,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12282.798,12283.207,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12285.585,12285.789,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12287.906,12288.69,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12299.124,12299.341,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12307.485,12307.879,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12308.241,12309.151,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12315.203,12317.457,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12320.916,12321.39,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12322.176,12322.459,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12336.469,12337.001,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12387.085,12388.159,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12431.414,12431.661,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12714.087,12715.144,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12716.446,12717.507,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12726.213,12726.915,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12730.16,12730.609,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12731.094,12731.448,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12736.275,12736.694,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12740.266,12740.875,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12745.322,12748.137,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12813.896,12815.688,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12818.311,12819.037,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12845.796,12847.138,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12847.659,12847.967,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12854.363,12854.602,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12861.738,12862.209,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12891.222,12891.559,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12907.28,12909.837,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12913.987,12914.704,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12931.507,12934.245,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12934.955,12936.734,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12939.291,12940.449,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12944.092,12945.553,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12949.099,12949.734,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12950.422,12950.828,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12952.755,12952.842,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12955.222,12955.762,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12963.949,12964.217,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12967.774,12968.608,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12969.201,12970.354,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,12971.838,12972.341,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16464.244,16464.654,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16471.736,16472.175,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16473.401,16473.786,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16508.072,16508.405,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16509.975,16510.501,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16511.629,16512.437,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16551.972,16552.488,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16561.896,16562.261,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16586.875,16587.368,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16589.464,16590.293,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16590.532,16591.05,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16593.537,16594.779,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16594.999,16595.706,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16597.401,16597.592,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16599.867,16600.099,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16601.605,16601.854,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16607.09,16609.192,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16613.399,16614.07,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16621.952,16622.743,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16624.713,16625.47,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16626.172,16626.662,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16629.161,16631.068,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16648.369,16648.94,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16651.389,16652.912,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16653.43,16653.643,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16655.452,16655.848,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16658.172,16659.145,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16660.94,16661.659,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16674.532,16675.973,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16676.565,16677.52,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16678.269,16679.292,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16679.96,16680.855,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16681.627,16682.276,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16684.159,16684.482,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16697.065,16697.823,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16699.184,16699.848,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16700.647,16700.897,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16703.024,16703.465,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16706.2,16707.19,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16708.098,16708.823,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16709.26,16709.553,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16710.239,16710.775,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16711.988,16712.454,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16713.916,16715.024,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16716.122,16716.803,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16720.21,16723.448,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16724.442,16726.139,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16727.36,16728.938,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16734.897,16737.213,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16737.332,16739.237,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16739.822,16741.33,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16749.381,16750.52,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16750.757,16751.844,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16752.135,16753.12,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16755.519,16757.03,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16757.11,16758.36,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16759.69,16760.018,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16761.006,16762.344,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,16762.723,16763.676,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18147.86,18148.872,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18149.288,18150.048,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18150.41,18151.12,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18152.058,18152.984,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18153.608,18154.348,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18154.748,18155.356,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18155.88,18156.45,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18157.096,18158.29,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18159.816,18160.548,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18161.396,18162.428,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18163.384,18164.016,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18166.194,18168.652,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18172.98,18175.07,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18182.628,18183.3,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18183.584,18184.06,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18184.92,18186.68,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18187.112,18187.582,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18189.93,18190.6,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18191.32,18192.04,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18459.536,18459.768,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18462.638,18463.784,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18487.836,18489.94,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18494.626,18495.9,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18496.478,18497.478,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
2625,18498.004,18498.806,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,32,target_child,2625
