transcript_id,media_start,media_end,gloss,speaker_role,language,corpus_name,Language_name,Language_Family,Language_Genus,target_child_age,caregiver,target_child_id,contingent,num_tokens
7176,1843.525,1844.239,aquí,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,7176,1,1
7176,1845.027,1845.75,aquí,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,7176,1,1
7176,1847.035,1847.914,aquí,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,7176,1,1
7176,1934.851,1937.111,mm xa' ja'i li'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,7176,1,6
7176,1947.959,1949.175,bii i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,7176,0,2
7176,1949.756,1950.405,jmm jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,7176,0,2
7176,1951.702,1953.256,malate'kbel kala adi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,4,caregiver,7176,0,4
7326,27115.31,27115.61,ila,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,1
7326,27139.378,27140.798,ch'enan,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,2
7326,27155.192,27155.67,la',Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,1
7326,27157.897,27158.433,la'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,2
7326,27214.848,27216.66,maxa' ti ts'i a chu' i ya jt'enbet a wayatik,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,12
7326,27265.252,27267.203,ch'enanas i mm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,4
7326,27379.005,27380.829,k'un k'un k'un k'un,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,8
7326,27389.154,27390.054,mame' xch'ayatkoel i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,4
7326,27398.758,27399.208,bistuk lach'aykoel,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,3
7326,27400.012,27400.851,mach'a yalbet,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,3
7326,27404.411,27404.86,la'ix me a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,4
7326,27405.997,27407.827,maxa' ch'ayixkoelats'in,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,4
7326,27413.835,27414.541,la li'i la li'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,6
7326,27416.891,27417.243,mm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,1
7326,27418.783,27419.194,ila,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,1
7326,27422.934,27423.607,xtalatix a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,2
7326,27426.243,27427.357,pipip,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,1
7326,27428.602,27430.653,pipip pipi im,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,3
7326,27433.351,27433.816,tsaka,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,1
7326,27434.565,27435.05,xit,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,1
7326,27436.482,27438.411,pipip pipip pipip au,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,4
7326,27439.779,27440.376,jiche',Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,1
7326,27445.593,27446.015,jichuk i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,2
7326,27447.716,27449.188,mm mm mm mm mm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,5
7326,27452.793,27453.783,jajchan xbatix a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,3
7326,27455.084,27457.069,ch'uname,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,2
7326,27463.286,27463.606,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,1
7326,27474.68,27475.216,ila,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,1
7326,27476.438,27478.245,lats'i ila 'wil yixtab xi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,6
7326,27482.175,27482.689,mm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,1
7326,27484.3,27484.933,ja'in ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,4
7326,27493.669,27494.972,pipip xi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,2
7326,27495.387,27496.653,pipipip xi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,2
7326,27497.851,27498.556,ile ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,3
7326,27502.203,27503.38,uy xi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,2
7326,27504.433,27505.181,uy xi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,2
7326,27506.081,27506.778,uy xi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,2
7326,27508.671,27509.465,jich'ini,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,2
7326,27510.489,27511.693,jich'ini jich'ini jich'ini,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,6
7326,27514.241,27515.85,pipipipipip xi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,2
7326,27525.273,27525.701,ila,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,1
7326,27526.003,27528.211,pip oo pipip xi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,4
7326,27529.414,27531.321,pip oo pipip xi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,4
7326,27538.354,27538.883,ja'in ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,4
7326,27540.384,27541.528,lok'estiktalini aya sim te a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,6
7326,27543.8,27545.824,ya me xlok'tal bii sbil ma' ya' xi',Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,9
7326,27546.672,27547.071,ja'in ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,4
7326,27547.873,27550.378,ay mete  ja'in ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,6
7326,27551.554,27552.567,ya jxi' ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,4
7326,27553.972,27554.837,ay ya xi',Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,3
7326,27557.405,27558.075,ja'in ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,4
7326,27558.188,27559.338,ma bi te ay a ja'in ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,9
7326,27560.274,27560.988,sit,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,1
7326,27562.418,27563.189,ju sit,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,2
7326,27565.677,27566.777,ju sit ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,4
7326,27571.458,27572.39,sit sit sit,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,3
7326,27573.73,27574.864,xch'ayatkoel i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,3
7326,27576.344,27577.665,mame' xch'ayatkoel,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,3
7326,27579.487,27580.007,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,1
7326,27581.841,27583.632,ay te ala cristiano a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,5
7326,27584.168,27585.468,ala gee,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,2
7326,27586.689,27587.527,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,1
7326,27588.959,27590.148,ala kirsiano,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,2
7326,27591.016,27592.675,kirsiano kirsiano kirsiano,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,3
7326,27594.314,27595.872,maxa' ch'oj i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,4
7326,27596.121,27597.993,bametsakatal i tajinanme te a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,5
7326,27600.202,27601.466,jmm ba tajinan te a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,5
7326,27602.492,27603.993,mame' xt'uxajat te a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,5
7326,27604.513,27605.063,ja'i li'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,4
7326,27606.391,27608.603,tajinan sok me ach'in ach'in bii sbile,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,9
7326,27609.467,27610.097,ban i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,2
7326,27611.125,27612.674,tajinan i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,2
7326,27614.97,27616.094,tajinan i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,2
7326,27616.617,27617.61,ila te',Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,2
7326,27624.342,27625.181,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,1
7326,27625.416,27626.508,tajinan i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,0,2
7326,27645.486,27646.418,jich'ini,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,14,caregiver,7326,1,2
8179,28990.404,28992.17,ma me xatsak tal,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,4
8179,29073.592,29076.245,ma xatabe sit alal,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,4
8179,29106.713,29108.458,suk'be me lek awil,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,1,5
8179,30156.068,30156.66,chikil,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,1
8179,30157.978,30159.325,ta@s:tso  bon nix ta lo'bal li' k'u'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,12
8179,30161.723,30162.973,ay ay ay,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,3
8179,30163.337,30164.355,kala buts,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,2
8179,30164.374,30164.874,&=kisses,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,1
8179,30208.619,30209.44,xtin,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,1
8179,30210.21,30212.21,ma me xalo' mene,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,4
8179,30212.609,30214.774,ma xalo' ta@s:tso  ts'ustik,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,7
8179,30216.873,30218.4,ya xba kalbe tal amamá,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,1,5
8179,30218.957,30220.492,ya xba jtik' tal ak'alel,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,6
8179,30222.429,30223.009,k'eja,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,2
8179,30223.859,30225.222,ba ay i smujkili,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,4
8179,30228.229,30229.479,"ma xanit, ma xanit",Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,4
8179,30230.108,30230.768,ju'uk,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,2
8179,30231.537,30232.258,kuch,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,1
8179,30232.635,30235.734,ya la me xbat@s:tso  ta karo i a mamai ya la xbat@s:tso  ta puebla,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,18
8179,30236.009,30236.796,ya xjilat,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,2
8179,30238.618,30239.74,poxil ya k'ani,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,4
8179,30239.74,30240.434,poxil i-,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,2
8179,30245.43,30247.312,ya xba kik' tal amamá,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,5
8179,30253.384,30255.285,"talix, talix amamá",Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,1,3
8179,30255.737,30256.84,"la' me i, la' me i",Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,6
8179,30258.069,30258.857,ma xak'an,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,3
8179,30263.24,30264.118,k'eja mene,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,3
8179,30267.633,30269.595,ya xlajat yu'un ya'tik mene,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,0,7
8179,30272.08,30274.162,tsaka tal li'i ya kak'betik xpoxili alali,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,1,9
8179,30278.669,30279.589,ya xjilat,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,1,2
8179,30279.834,30281.339,batix@s:tso  me amamá,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,1,5
8179,30290.361,30292.507,banix me a ts'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,6,caregiver,8179,1,5
8787,14452.291,14453.243,la' me ii,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,3
8787,14485.353,14485.922,mm mm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,1,2
8787,14502.822,14503.694,ju'uk ju'uk ju'uk ju'uk,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,8
8787,14505.595,14506.322,jajchan,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,1
8787,14507.737,14508.33,kalak',Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,1
8787,14535.844,14536.738,ila wil ch'i' ay!,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,1,5
8787,14536.777,14538.243,ila wil ila wil ila wil,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,6
8787,14538.704,14540.238,ile yala sit,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,3
8787,14540.467,14541.13,pikbe a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,2
8787,14541.411,14541.992,pikbe a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,2
8787,14542.43,14543.052,pikbe a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,2
8787,14544.139,14544.686,pika,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,1
8787,14545.62,14546.254,pikbe a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,2
8787,14546.906,14547.547,jich ini,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,2
8787,14549.202,14550.01,ila wil ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,4
8787,14550.136,14551.782,&=shushes,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,1
8787,14552.819,14553.29,mm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,1
8787,14553.47,14554.104,pika i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,2
8787,14565.02,14566.319,bii ya lek'ii,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,4
8787,14568.937,14569.298,joo,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,1,1
8787,14583.258,14584.246,ila wil ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,4
8787,14595.385,14596.082,ila wil,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,2
8787,14596.482,14597.285,ila wil,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,2
8787,14598.639,14599.546,yatala!,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,1
8787,14599.546,14600.197,ja' in ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,4
8787,14600.866,14601.488,ch'i ila,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,3
8787,14601.533,14601.986,tsaka i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,2
8787,14651.077,14652.319,"ila tsaka, tsaka tal",Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,4
8787,14652.497,14654.232,"ile ch'i, mm",Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,4
8787,14654.466,14654.861,tsaka,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,1
8787,14665.95,14666.751,ja' ya jk'an me yane,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,6
8787,14668.497,14669.331,ila papi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,2
8787,14670.754,14671.685,ay xan li' yani,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,4
8787,14672.063,14672.587,ila,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,1
8787,14678.302,14678.761,ila,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,11,caregiver,8787,0,1
643,1954.162,1954.508,jo on,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,2
643,1970.58,1971.675,bak'ejaix jilel a,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,4
643,1973.081,1974.532,bak'ejaix a ja'nax ya jk'anini,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,8
643,1975.177,1975.511,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,1
643,1984.191,1984.724,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,1
643,1991.673,1992.2,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,1
643,1994.607,1998.462,maxa tsakulamene ya me' ya me' tayatik a me bi a kuchoje,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,12
643,1998.958,2000.379,maxa tsakmene k'eja,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,4
643,2003.725,2005.249,ya me xwilbel ya'tik me bi-,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,7
643,2005.915,2007.548,ja'menin bi a kuchoje,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,5
643,2016.491,2017.69,joo maxa pikula i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,4
643,2038.595,2041.422,joo ya kuchix a ya xban ta sak'omajel,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,9
643,2051.075,2057.866,yak i ba juna ta tajimalek'i ba tajinanik ja'muk' ma ak'a s- mame ak'a sta ta pikel ime bai ala bujule,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,25
643,2058.819,2059.397,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,1
643,2059.578,2060.477,maxa pikek'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,3
643,2061.758,2062.064,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,1
643,2104.886,2105.786,bixi la spas,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,3
643,2105.888,2107.67,maxa' mak imene maxa' mak,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,5
643,2108.367,2113.444,jmm xit xit ya me xloktek'ame ya jola'bae,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,10
643,2114.499,2118.421,maxa' pas jichek'imene yak nax i ya me smak k'optika'way i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,14
643,2123.228,2125.629,mame ayuk xa'walik xan chopol k'opek'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,9
643,2127,2127.799,yu'ay stak'i i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,5
643,2143.036,2144.05,tsakbetal i tseke,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,3
643,2146.398,2146.697,jmm mm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,2
643,2147.836,2149.954,kapaime la jo on ma'yuk ka'wak'oben,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,9
643,2151.402,2152.381,sumeba i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,2
643,2152.79,2154.416,hypogloso me la wak'beni,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,5
643,2159.899,2163.912,sumeba i aki ma ba tsekeli a 'wich'otal i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,10
643,2164.967,2167.304,ma hypoglosooki la' tsaktal ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,6
643,2175.929,2177.029,mame' pikmene,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,2
643,2181.609,2182.361,ja' jichek'aima,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,3
643,2184.359,2184.837,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,1
643,2185.825,2189.848,ma ba xk'optawan ja'te ya xlok'bela i k'optik biya kaltike,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,14
643,2190.754,2191.416,joo,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,1
643,2192.526,2193.05,jmm,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,1
643,2220.849,2222.941,ba bajt i xchuxtaix ch'i ay la' k'ibeix,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,10
643,2224.021,2225.586,ay la' k'iybe- la k'iybeix,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,7
643,2225.833,2226.779,aa ja'i la'-,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,4
643,2227.995,2228.96,la'wak'benxanbima,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,3
643,2244.947,2245.957,ma sujtbeli i-,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,1,3
643,5111.831,5112.31,jae,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,1
643,5114.661,5115.379,bii la xat,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,3
643,5117.963,5118.373,jae,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,2,caregiver,643,0,1
7220,2259.413,2261.32,ba tsaka pelota kalame' jujup'ej awunik,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,7
7220,2262.043,2264.683,te enuk ai mene ja' ts'i xkucho eki jmatek,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,10
7220,2265.122,2266.864,ja' ts'i xkuchoj ek i matek,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,7
7220,2269.346,2272.964,tajinan am-,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,1,2
7220,2275.714,2276.275,ma x'ok'at i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,5
7220,2282.807,2284.806,ja' ini ba tsakatal ma ba stsak,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,1,7
7220,2286.083,2287.971,ila sne awixtabi,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,3
7220,2289.376,2290.825,aye xk'opo te maxe,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,5
7220,2291.344,2292.288,ba ila awil,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,3
7220,2293.486,2294.521,ba tsaka tal sok mate,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,5
7220,2297.561,2300.306,li' la xawak'be ini ya yixla stukelik,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,8
7220,2535.966,2537.557,ya k'an xtalat kala pap,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,6
7220,2538.517,2538.921,li'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,2
7220,2539.892,2543.463,aa ch'enanme i ya kala petat jichini ya jpetat,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,1,10
7220,2548.485,2549.685,ban ta mikaich'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,4
7220,2550.581,2551.72,ya' me majati ch'i,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,5
7220,2557.266,2558.492,ch'enan ma x'ok'at,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,22,caregiver,7220,0,6
